Gene_ID,Cancer_Type,Gene_Mutation_Count,Gene_Severe_Mutation_Count,Gene_Individuals_with_Mutations_Count,Gene_Individuals_with_Severe_Mutations_Count
NXF4,Uterine_Corpus_Endometrial_Carcinoma,77,3,46,3
PIK3CA,Uterine_Corpus_Endometrial_Carcinoma,335,14,217,13
ASTN2,Uterine_Corpus_Endometrial_Carcinoma,113,9,55,9
AFF1,Uterine_Corpus_Endometrial_Carcinoma,107,5,62,4
PIKFYVE,Uterine_Corpus_Endometrial_Carcinoma,111,8,58,8
INSRR,Uterine_Corpus_Endometrial_Carcinoma,89,9,59,8
PPP1R9A,Uterine_Corpus_Endometrial_Carcinoma,107,7,52,6
MYO15B,Uterine_Corpus_Endometrial_Carcinoma,77,7,45,6
UNC13C,Uterine_Corpus_Endometrial_Carcinoma,196,24,66,17
WDFY4,Uterine_Corpus_Endometrial_Carcinoma,246,25,97,20
BRWD3,Uterine_Corpus_Endometrial_Carcinoma,195,35,67,29
ADGB,Uterine_Corpus_Endometrial_Carcinoma,147,22,66,18
HRNR,Uterine_Corpus_Endometrial_Carcinoma,134,9,75,8
NPAP1,Uterine_Corpus_Endometrial_Carcinoma,199,6,87,6
KIAA1456,Uterine_Corpus_Endometrial_Carcinoma,134,3,55,3
TOPAZ1,Uterine_Corpus_Endometrial_Carcinoma,148,19,55,15
MAML2,Uterine_Corpus_Endometrial_Carcinoma,65,6,52,6
TEX15,Uterine_Corpus_Endometrial_Carcinoma,174,16,66,14
ROCK1,Uterine_Corpus_Endometrial_Carcinoma,131,31,63,26
CNTNAP1,Uterine_Corpus_Endometrial_Carcinoma,104,6,61,6
FAM133A,Uterine_Corpus_Endometrial_Carcinoma,87,10,48,9
HERC6,Uterine_Corpus_Endometrial_Carcinoma,80,13,50,13
CCDC40,Uterine_Corpus_Endometrial_Carcinoma,74,4,48,4
KIAA1462,Uterine_Corpus_Endometrial_Carcinoma,82,10,55,10
LRRC66,Uterine_Corpus_Endometrial_Carcinoma,57,3,45,3
STAT3,Uterine_Corpus_Endometrial_Carcinoma,54,10,45,10
DTNA,Uterine_Corpus_Endometrial_Carcinoma,179,12,82,11
KIDINS220,Uterine_Corpus_Endometrial_Carcinoma,103,18,56,18
ZC3H11A,Uterine_Corpus_Endometrial_Carcinoma,96,7,61,7
FAM91A1,Uterine_Corpus_Endometrial_Carcinoma,89,7,53,6
KCNA6,Uterine_Corpus_Endometrial_Carcinoma,126,3,66,3
COL14A1,Uterine_Corpus_Endometrial_Carcinoma,104,17,53,16
RAPGEF1,Uterine_Corpus_Endometrial_Carcinoma,81,7,51,7
MBTPS1,Uterine_Corpus_Endometrial_Carcinoma,72,5,47,5
CNTN1,Uterine_Corpus_Endometrial_Carcinoma,99,11,50,10
WIZ,Uterine_Corpus_Endometrial_Carcinoma,82,0,48,0
NLGN1,Uterine_Corpus_Endometrial_Carcinoma,100,1,53,1
ZNF43,Uterine_Corpus_Endometrial_Carcinoma,84,10,45,9
GRM3,Uterine_Corpus_Endometrial_Carcinoma,92,8,56,7
SMC4,Uterine_Corpus_Endometrial_Carcinoma,99,17,49,17
KCNT2,Uterine_Corpus_Endometrial_Carcinoma,111,18,56,17
DSG4,Uterine_Corpus_Endometrial_Carcinoma,95,9,47,9
ATP8B1,Uterine_Corpus_Endometrial_Carcinoma,109,21,54,20
DSP,Uterine_Corpus_Endometrial_Carcinoma,150,18,65,15
KNTC1,Uterine_Corpus_Endometrial_Carcinoma,122,20,61,19
ACVR2A,Uterine_Corpus_Endometrial_Carcinoma,122,34,76,33
ASH1L,Uterine_Corpus_Endometrial_Carcinoma,202,20,92,20
CCDC141,Uterine_Corpus_Endometrial_Carcinoma,121,13,56,11
KIF27,Uterine_Corpus_Endometrial_Carcinoma,82,18,48,16
PTGER3,Uterine_Corpus_Endometrial_Carcinoma,67,3,44,2
GABRG2,Uterine_Corpus_Endometrial_Carcinoma,87,8,44,8
DYRK1A,Uterine_Corpus_Endometrial_Carcinoma,108,25,68,21
PDE11A,Uterine_Corpus_Endometrial_Carcinoma,92,6,49,6
PPP1R3A,Uterine_Corpus_Endometrial_Carcinoma,120,16,63,14
CFH,Uterine_Corpus_Endometrial_Carcinoma,107,13,57,13
XRN1,Uterine_Corpus_Endometrial_Carcinoma,87,19,52,16
TLL1,Uterine_Corpus_Endometrial_Carcinoma,135,23,61,21
AFF2,Uterine_Corpus_Endometrial_Carcinoma,232,21,79,19
CADPS2,Uterine_Corpus_Endometrial_Carcinoma,70,11,46,10
TRPS1,Uterine_Corpus_Endometrial_Carcinoma,165,15,78,15
ATP8B4,Uterine_Corpus_Endometrial_Carcinoma,80,13,49,13
ZNF804A,Uterine_Corpus_Endometrial_Carcinoma,99,10,52,10
DCP2,Uterine_Corpus_Endometrial_Carcinoma,58,2,46,2
SALL4,Uterine_Corpus_Endometrial_Carcinoma,94,15,57,15
YEATS2,Uterine_Corpus_Endometrial_Carcinoma,85,7,48,7
FMR1,Uterine_Corpus_Endometrial_Carcinoma,146,16,62,13
SIPA1L3,Uterine_Corpus_Endometrial_Carcinoma,91,5,53,5
CPED1,Uterine_Corpus_Endometrial_Carcinoma,96,9,48,9
IBTK,Uterine_Corpus_Endometrial_Carcinoma,76,16,48,16
PALLD,Uterine_Corpus_Endometrial_Carcinoma,63,5,46,5
CREBRF,Uterine_Corpus_Endometrial_Carcinoma,99,3,57,3
EP400,Uterine_Corpus_Endometrial_Carcinoma,189,12,71,12
SCN9A,Uterine_Corpus_Endometrial_Carcinoma,161,22,62,18
MECOM,Uterine_Corpus_Endometrial_Carcinoma,78,4,59,4
IQSEC2,Uterine_Corpus_Endometrial_Carcinoma,129,14,69,14
MED13,Uterine_Corpus_Endometrial_Carcinoma,188,22,79,20
PCDHA13,Uterine_Corpus_Endometrial_Carcinoma,91,4,55,4
POLQ,Uterine_Corpus_Endometrial_Carcinoma,119,15,60,14
TRIO,Uterine_Corpus_Endometrial_Carcinoma,190,17,86,16
PRKDC,Uterine_Corpus_Endometrial_Carcinoma,232,50,81,41
MYH3,Uterine_Corpus_Endometrial_Carcinoma,136,18,67,17
DAGLA,Uterine_Corpus_Endometrial_Carcinoma,77,3,48,3
FAM65B,Uterine_Corpus_Endometrial_Carcinoma,74,8,47,7
CCDC108,Uterine_Corpus_Endometrial_Carcinoma,126,22,70,21
CEP128,Uterine_Corpus_Endometrial_Carcinoma,93,9,53,9
PRDM2,Uterine_Corpus_Endometrial_Carcinoma,119,8,58,8
ZNF182,Uterine_Corpus_Endometrial_Carcinoma,91,2,44,2
TRIP12,Uterine_Corpus_Endometrial_Carcinoma,122,15,61,15
AHNAK2,Uterine_Corpus_Endometrial_Carcinoma,295,19,109,17
PCDHB5,Uterine_Corpus_Endometrial_Carcinoma,93,5,55,5
ISL1,Uterine_Corpus_Endometrial_Carcinoma,81,1,46,1
ABCC9,Uterine_Corpus_Endometrial_Carcinoma,115,10,53,9
JPH3,Uterine_Corpus_Endometrial_Carcinoma,67,1,49,1
CANX,Uterine_Corpus_Endometrial_Carcinoma,54,9,46,8
TIAM1,Uterine_Corpus_Endometrial_Carcinoma,154,14,64,12
POU3F2,Uterine_Corpus_Endometrial_Carcinoma,68,1,47,1
FAM179B,Uterine_Corpus_Endometrial_Carcinoma,126,13,58,13
MYO18B,Uterine_Corpus_Endometrial_Carcinoma,170,13,77,13
CPAMD8,Uterine_Corpus_Endometrial_Carcinoma,117,11,61,11
PCDHA8,Uterine_Corpus_Endometrial_Carcinoma,81,1,55,1
BDP1,Uterine_Corpus_Endometrial_Carcinoma,123,20,58,17
ZFAT,Uterine_Corpus_Endometrial_Carcinoma,76,6,51,6
TBC1D25,Uterine_Corpus_Endometrial_Carcinoma,71,6,46,6
REV1,Uterine_Corpus_Endometrial_Carcinoma,69,13,49,12
POU4F2,Uterine_Corpus_Endometrial_Carcinoma,91,1,50,1
MAP7D3,Uterine_Corpus_Endometrial_Carcinoma,96,13,54,11
MYBPC2,Uterine_Corpus_Endometrial_Carcinoma,84,9,50,8
DOCK10,Uterine_Corpus_Endometrial_Carcinoma,180,22,71,19
CLCN3,Uterine_Corpus_Endometrial_Carcinoma,76,11,49,10
TNC,Uterine_Corpus_Endometrial_Carcinoma,140,12,61,11
WDR45,Uterine_Corpus_Endometrial_Carcinoma,66,4,46,4
CLCN4,Uterine_Corpus_Endometrial_Carcinoma,68,9,44,9
MTUS1,Uterine_Corpus_Endometrial_Carcinoma,85,10,53,10
THNSL1,Uterine_Corpus_Endometrial_Carcinoma,79,5,46,5
SLC4A4,Uterine_Corpus_Endometrial_Carcinoma,135,11,56,11
DNAH17,Uterine_Corpus_Endometrial_Carcinoma,288,16,87,15
NR4A2,Uterine_Corpus_Endometrial_Carcinoma,84,9,50,8
UNC80,Uterine_Corpus_Endometrial_Carcinoma,236,30,80,27
HAS2,Uterine_Corpus_Endometrial_Carcinoma,66,1,49,1
NOTCH2,Uterine_Corpus_Endometrial_Carcinoma,121,9,56,9
ANKRD30B,Uterine_Corpus_Endometrial_Carcinoma,181,39,67,28
ATP8A2,Uterine_Corpus_Endometrial_Carcinoma,107,19,48,17
EEA1,Uterine_Corpus_Endometrial_Carcinoma,91,15,44,13
DCAF8L2,Uterine_Corpus_Endometrial_Carcinoma,80,5,53,5
KIF20B,Uterine_Corpus_Endometrial_Carcinoma,120,17,57,16
VWA5B1,Uterine_Corpus_Endometrial_Carcinoma,81,5,49,5
SCN11A,Uterine_Corpus_Endometrial_Carcinoma,123,20,56,17
MAP3K5,Uterine_Corpus_Endometrial_Carcinoma,86,11,44,10
BMPR2,Uterine_Corpus_Endometrial_Carcinoma,90,9,47,8
PAPD7,Uterine_Corpus_Endometrial_Carcinoma,73,4,49,3
SV2C,Uterine_Corpus_Endometrial_Carcinoma,57,5,44,5
HTATSF1,Uterine_Corpus_Endometrial_Carcinoma,85,8,44,7
ANKRD12,Uterine_Corpus_Endometrial_Carcinoma,140,21,58,18
SLC12A7,Uterine_Corpus_Endometrial_Carcinoma,70,6,44,6
PTPRZ1,Uterine_Corpus_Endometrial_Carcinoma,196,21,64,20
EPHA6,Uterine_Corpus_Endometrial_Carcinoma,92,6,49,6
NIPBL,Uterine_Corpus_Endometrial_Carcinoma,180,31,83,28
PCNXL3,Uterine_Corpus_Endometrial_Carcinoma,77,4,45,4
ARMCX3,Uterine_Corpus_Endometrial_Carcinoma,76,5,47,5
ELAVL1,Uterine_Corpus_Endometrial_Carcinoma,62,6,45,6
BCL9L,Uterine_Corpus_Endometrial_Carcinoma,66,5,48,5
SHANK3,Uterine_Corpus_Endometrial_Carcinoma,75,4,45,4
SPHKAP,Uterine_Corpus_Endometrial_Carcinoma,119,12,56,11
CATSPERB,Uterine_Corpus_Endometrial_Carcinoma,67,6,45,6
PCDHB14,Uterine_Corpus_Endometrial_Carcinoma,84,3,45,3
MUC2,Uterine_Corpus_Endometrial_Carcinoma,151,11,64,11
CUX2,Uterine_Corpus_Endometrial_Carcinoma,83,5,52,5
GRIA3,Uterine_Corpus_Endometrial_Carcinoma,139,4,73,4
COL6A1,Uterine_Corpus_Endometrial_Carcinoma,78,5,53,5
ATRN,Uterine_Corpus_Endometrial_Carcinoma,74,11,45,11
RANBP2,Uterine_Corpus_Endometrial_Carcinoma,189,29,81,26
ANO4,Uterine_Corpus_Endometrial_Carcinoma,117,11,58,10
PCDHAC1,Uterine_Corpus_Endometrial_Carcinoma,126,1,59,1
PTCHD1,Uterine_Corpus_Endometrial_Carcinoma,81,5,48,5
RALGAPA2,Uterine_Corpus_Endometrial_Carcinoma,121,12,53,10
ARFGEF2,Uterine_Corpus_Endometrial_Carcinoma,85,10,51,9
DROSHA,Uterine_Corpus_Endometrial_Carcinoma,78,7,50,7
SPINK5,Uterine_Corpus_Endometrial_Carcinoma,80,19,45,18
NFASC,Uterine_Corpus_Endometrial_Carcinoma,153,15,79,15
CNGA2,Uterine_Corpus_Endometrial_Carcinoma,73,11,44,9
PKD1L2,Uterine_Corpus_Endometrial_Carcinoma,150,19,74,19
ARHGEF4,Uterine_Corpus_Endometrial_Carcinoma,115,4,53,4
PDZD2,Uterine_Corpus_Endometrial_Carcinoma,148,15,67,13
TTC28,Uterine_Corpus_Endometrial_Carcinoma,114,11,62,11
FAM47A,Uterine_Corpus_Endometrial_Carcinoma,92,8,53,7
ARHGEF28,Uterine_Corpus_Endometrial_Carcinoma,97,11,50,11
NUP153,Uterine_Corpus_Endometrial_Carcinoma,105,8,53,8
DUOX1,Uterine_Corpus_Endometrial_Carcinoma,106,7,55,6
SNED1,Uterine_Corpus_Endometrial_Carcinoma,88,10,49,10
L1CAM,Uterine_Corpus_Endometrial_Carcinoma,120,4,64,4
GRM5,Uterine_Corpus_Endometrial_Carcinoma,105,8,49,8
GNPTAB,Uterine_Corpus_Endometrial_Carcinoma,101,17,56,15
HHIP,Uterine_Corpus_Endometrial_Carcinoma,82,7,51,6
CELF4,Uterine_Corpus_Endometrial_Carcinoma,89,6,55,6
VANGL2,Uterine_Corpus_Endometrial_Carcinoma,92,0,58,0
ABCA12,Uterine_Corpus_Endometrial_Carcinoma,228,30,76,26
FGD5,Uterine_Corpus_Endometrial_Carcinoma,102,3,50,3
KCNJ16,Uterine_Corpus_Endometrial_Carcinoma,97,4,47,3
SH3TC1,Uterine_Corpus_Endometrial_Carcinoma,80,8,47,7
ARHGEF17,Uterine_Corpus_Endometrial_Carcinoma,99,6,55,6
NCKAP5,Uterine_Corpus_Endometrial_Carcinoma,157,11,68,11
FGF13,Uterine_Corpus_Endometrial_Carcinoma,81,8,47,8
ANKRD36C,Uterine_Corpus_Endometrial_Carcinoma,109,20,50,18
E2F3,Uterine_Corpus_Endometrial_Carcinoma,77,7,45,6
SENP1,Uterine_Corpus_Endometrial_Carcinoma,62,6,44,6
COL4A4,Uterine_Corpus_Endometrial_Carcinoma,119,9,62,9
KLHL28,Uterine_Corpus_Endometrial_Carcinoma,72,2,44,2
PTPN3,Uterine_Corpus_Endometrial_Carcinoma,83,18,44,15
AKAP9,Uterine_Corpus_Endometrial_Carcinoma,216,44,81,30
ATP2B3,Uterine_Corpus_Endometrial_Carcinoma,159,7,74,7
VWDE,Uterine_Corpus_Endometrial_Carcinoma,102,20,52,17
DYNC1H1,Uterine_Corpus_Endometrial_Carcinoma,216,18,87,17
DOCK2,Uterine_Corpus_Endometrial_Carcinoma,140,16,61,13
PTEN,Uterine_Corpus_Endometrial_Carcinoma,578,289,281,218
AMOT,Uterine_Corpus_Endometrial_Carcinoma,109,7,56,7
EDEM3,Uterine_Corpus_Endometrial_Carcinoma,72,11,46,10
SOCS4,Uterine_Corpus_Endometrial_Carcinoma,82,2,44,2
STAB1,Uterine_Corpus_Endometrial_Carcinoma,123,18,62,14
CSNK1G1,Uterine_Corpus_Endometrial_Carcinoma,89,4,59,3
GABRB2,Uterine_Corpus_Endometrial_Carcinoma,128,5,61,5
PLCB1,Uterine_Corpus_Endometrial_Carcinoma,102,6,53,5
KIF1A,Uterine_Corpus_Endometrial_Carcinoma,143,8,65,7
AHR,Uterine_Corpus_Endometrial_Carcinoma,64,2,46,2
BCL11A,Uterine_Corpus_Endometrial_Carcinoma,174,8,86,7
ARID1B,Uterine_Corpus_Endometrial_Carcinoma,132,24,74,19
CIC,Uterine_Corpus_Endometrial_Carcinoma,91,16,55,14
DENND3,Uterine_Corpus_Endometrial_Carcinoma,87,6,51,6
THBS1,Uterine_Corpus_Endometrial_Carcinoma,63,4,46,4
BRD4,Uterine_Corpus_Endometrial_Carcinoma,97,7,48,7
MUC19,Uterine_Corpus_Endometrial_Carcinoma,106,4,45,4
TNRC6B,Uterine_Corpus_Endometrial_Carcinoma,231,24,92,21
TLE1,Uterine_Corpus_Endometrial_Carcinoma,87,21,56,21
TFDP1,Uterine_Corpus_Endometrial_Carcinoma,71,12,54,12
PTPN14,Uterine_Corpus_Endometrial_Carcinoma,75,9,48,8
PKHD1,Uterine_Corpus_Endometrial_Carcinoma,196,25,73,22
DSCAML1,Uterine_Corpus_Endometrial_Carcinoma,126,11,71,9
IKZF1,Uterine_Corpus_Endometrial_Carcinoma,70,1,44,1
ENAM,Uterine_Corpus_Endometrial_Carcinoma,74,4,46,4
DLL1,Uterine_Corpus_Endometrial_Carcinoma,65,5,46,5
TMEM131,Uterine_Corpus_Endometrial_Carcinoma,93,12,53,12
RTTN,Uterine_Corpus_Endometrial_Carcinoma,107,14,50,14
LAMA4,Uterine_Corpus_Endometrial_Carcinoma,109,7,53,7
HELZ2,Uterine_Corpus_Endometrial_Carcinoma,144,8,62,8
PRX,Uterine_Corpus_Endometrial_Carcinoma,79,11,48,10
LRP6,Uterine_Corpus_Endometrial_Carcinoma,97,16,53,15
SPTBN4,Uterine_Corpus_Endometrial_Carcinoma,109,5,58,5
SIPA1L2,Uterine_Corpus_Endometrial_Carcinoma,132,14,71,14
RBMS3,Uterine_Corpus_Endometrial_Carcinoma,76,3,50,3
NCAM2,Uterine_Corpus_Endometrial_Carcinoma,135,22,62,17
RREB1,Uterine_Corpus_Endometrial_Carcinoma,102,3,60,3
WDR96,Uterine_Corpus_Endometrial_Carcinoma,112,15,58,14
TECTA,Uterine_Corpus_Endometrial_Carcinoma,154,11,68,10
KIF5C,Uterine_Corpus_Endometrial_Carcinoma,115,11,58,10
CDC42BPB,Uterine_Corpus_Endometrial_Carcinoma,107,11,61,10
ALPK2,Uterine_Corpus_Endometrial_Carcinoma,145,18,64,16
DNAJC13,Uterine_Corpus_Endometrial_Carcinoma,124,14,56,13
HYOU1,Uterine_Corpus_Endometrial_Carcinoma,63,7,44,6
BACH2,Uterine_Corpus_Endometrial_Carcinoma,132,5,54,5
OGT,Uterine_Corpus_Endometrial_Carcinoma,119,7,51,7
IGSF1,Uterine_Corpus_Endometrial_Carcinoma,128,11,58,11
ABL2,Uterine_Corpus_Endometrial_Carcinoma,72,5,47,5
STARD13,Uterine_Corpus_Endometrial_Carcinoma,114,3,59,3
BPTF,Uterine_Corpus_Endometrial_Carcinoma,124,8,56,8
ABCB5,Uterine_Corpus_Endometrial_Carcinoma,106,17,51,16
DUSP27,Uterine_Corpus_Endometrial_Carcinoma,95,9,50,9
CTTNBP2,Uterine_Corpus_Endometrial_Carcinoma,85,5,48,4
KIAA1731,Uterine_Corpus_Endometrial_Carcinoma,113,15,46,13
EML5,Uterine_Corpus_Endometrial_Carcinoma,108,20,48,18
ZKSCAN2,Uterine_Corpus_Endometrial_Carcinoma,69,10,46,10
PAPD5,Uterine_Corpus_Endometrial_Carcinoma,81,6,53,6
PPFIA2,Uterine_Corpus_Endometrial_Carcinoma,116,25,63,21
FLNC,Uterine_Corpus_Endometrial_Carcinoma,173,15,70,13
ACVR2B,Uterine_Corpus_Endometrial_Carcinoma,91,1,50,1
CASC5,Uterine_Corpus_Endometrial_Carcinoma,96,11,47,9
KIRREL,Uterine_Corpus_Endometrial_Carcinoma,71,2,49,2
ZFHX4,Uterine_Corpus_Endometrial_Carcinoma,471,35,116,32
MSN,Uterine_Corpus_Endometrial_Carcinoma,76,4,46,4
MLIP,Uterine_Corpus_Endometrial_Carcinoma,75,8,48,7
MYOF,Uterine_Corpus_Endometrial_Carcinoma,115,11,50,10
BHLHE22,Uterine_Corpus_Endometrial_Carcinoma,80,1,44,1
COL9A1,Uterine_Corpus_Endometrial_Carcinoma,90,15,54,14
JAG1,Uterine_Corpus_Endometrial_Carcinoma,89,11,53,10
MYH8,Uterine_Corpus_Endometrial_Carcinoma,136,14,55,12
DOCK4,Uterine_Corpus_Endometrial_Carcinoma,150,17,73,14
ZCCHC14,Uterine_Corpus_Endometrial_Carcinoma,82,2,53,2
CMYA5,Uterine_Corpus_Endometrial_Carcinoma,212,24,65,21
TBL1XR1,Uterine_Corpus_Endometrial_Carcinoma,101,9,54,9
COL5A3,Uterine_Corpus_Endometrial_Carcinoma,99,17,53,13
ZBTB11,Uterine_Corpus_Endometrial_Carcinoma,81,13,45,12
BRWD1,Uterine_Corpus_Endometrial_Carcinoma,151,27,64,23
DLGAP2,Uterine_Corpus_Endometrial_Carcinoma,132,3,56,3
ARID4A,Uterine_Corpus_Endometrial_Carcinoma,110,23,56,22
MYH4,Uterine_Corpus_Endometrial_Carcinoma,124,15,53,14
GRM1,Uterine_Corpus_Endometrial_Carcinoma,170,10,70,10
SNAP91,Uterine_Corpus_Endometrial_Carcinoma,70,8,47,8
DHX30,Uterine_Corpus_Endometrial_Carcinoma,75,9,47,8
LRP1B,Uterine_Corpus_Endometrial_Carcinoma,411,53,96,31
LARP1,Uterine_Corpus_Endometrial_Carcinoma,101,13,57,12
FUT9,Uterine_Corpus_Endometrial_Carcinoma,224,0,76,0
MED12,Uterine_Corpus_Endometrial_Carcinoma,190,20,92,18
ZXDB,Uterine_Corpus_Endometrial_Carcinoma,130,2,71,2
PCDH10,Uterine_Corpus_Endometrial_Carcinoma,109,5,61,5
NLRP9,Uterine_Corpus_Endometrial_Carcinoma,83,12,48,12
UBE4B,Uterine_Corpus_Endometrial_Carcinoma,70,8,46,7
FOXO4,Uterine_Corpus_Endometrial_Carcinoma,81,3,55,3
FRMPD4,Uterine_Corpus_Endometrial_Carcinoma,146,10,68,10
FOXD4,Uterine_Corpus_Endometrial_Carcinoma,68,1,46,1
TTC3,Uterine_Corpus_Endometrial_Carcinoma,134,28,66,24
LRRIQ1,Uterine_Corpus_Endometrial_Carcinoma,142,30,53,23
ZAN,Uterine_Corpus_Endometrial_Carcinoma,184,17,74,12
CACNA1E,Uterine_Corpus_Endometrial_Carcinoma,239,19,90,16
SEC24A,Uterine_Corpus_Endometrial_Carcinoma,90,6,54,6
DPP10,Uterine_Corpus_Endometrial_Carcinoma,119,14,52,11
PIWIL1,Uterine_Corpus_Endometrial_Carcinoma,77,9,46,8
ADAMTS2,Uterine_Corpus_Endometrial_Carcinoma,98,7,52,7
USP25,Uterine_Corpus_Endometrial_Carcinoma,111,23,54,18
CCDC171,Uterine_Corpus_Endometrial_Carcinoma,103,18,50,16
THRB,Uterine_Corpus_Endometrial_Carcinoma,77,2,44,2
KDM2A,Uterine_Corpus_Endometrial_Carcinoma,71,1,45,1
CBL,Uterine_Corpus_Endometrial_Carcinoma,91,2,52,2
ALG13,Uterine_Corpus_Endometrial_Carcinoma,107,19,59,18
BCOR,Uterine_Corpus_Endometrial_Carcinoma,181,9,84,9
PASD1,Uterine_Corpus_Endometrial_Carcinoma,84,7,45,7
COL27A1,Uterine_Corpus_Endometrial_Carcinoma,90,17,54,16
TNNI3K,Uterine_Corpus_Endometrial_Carcinoma,76,7,44,6
ZEB2,Uterine_Corpus_Endometrial_Carcinoma,145,6,63,6
KIF5A,Uterine_Corpus_Endometrial_Carcinoma,82,10,54,10
TRANK1,Uterine_Corpus_Endometrial_Carcinoma,121,13,53,13
KIAA1614,Uterine_Corpus_Endometrial_Carcinoma,68,7,47,7
CACNA1D,Uterine_Corpus_Endometrial_Carcinoma,180,19,75,17
PCDHGB1,Uterine_Corpus_Endometrial_Carcinoma,84,5,51,5
DDX46,Uterine_Corpus_Endometrial_Carcinoma,69,13,48,12
CDK13,Uterine_Corpus_Endometrial_Carcinoma,74,8,46,7
TRAPPC8,Uterine_Corpus_Endometrial_Carcinoma,113,14,54,13
NLGN3,Uterine_Corpus_Endometrial_Carcinoma,111,9,63,8
MACF1,Uterine_Corpus_Endometrial_Carcinoma,355,47,107,37
PCDHA9,Uterine_Corpus_Endometrial_Carcinoma,92,3,57,3
MBD5,Uterine_Corpus_Endometrial_Carcinoma,94,3,51,3
XKR6,Uterine_Corpus_Endometrial_Carcinoma,93,1,55,1
CDH10,Uterine_Corpus_Endometrial_Carcinoma,149,20,64,17
KCNH8,Uterine_Corpus_Endometrial_Carcinoma,115,12,61,12
NUP214,Uterine_Corpus_Endometrial_Carcinoma,81,17,51,17
CDH12,Uterine_Corpus_Endometrial_Carcinoma,107,8,49,8
MRC2,Uterine_Corpus_Endometrial_Carcinoma,107,12,61,11
CASP8,Uterine_Corpus_Endometrial_Carcinoma,92,25,52,24
KSR2,Uterine_Corpus_Endometrial_Carcinoma,79,9,52,9
COL4A2,Uterine_Corpus_Endometrial_Carcinoma,90,17,52,16
KIAA0430,Uterine_Corpus_Endometrial_Carcinoma,118,7,57,7
JPH1,Uterine_Corpus_Endometrial_Carcinoma,67,2,47,2
ZNF766,Uterine_Corpus_Endometrial_Carcinoma,72,9,46,8
AKAP13,Uterine_Corpus_Endometrial_Carcinoma,130,7,62,7
PRDM10,Uterine_Corpus_Endometrial_Carcinoma,86,7,49,7
FAM186A,Uterine_Corpus_Endometrial_Carcinoma,128,25,65,22
ADAM22,Uterine_Corpus_Endometrial_Carcinoma,69,11,47,10
ASTN1,Uterine_Corpus_Endometrial_Carcinoma,124,5,64,5
SYNPO2L,Uterine_Corpus_Endometrial_Carcinoma,74,3,50,3
FRMPD1,Uterine_Corpus_Endometrial_Carcinoma,123,11,53,11
SPRY3,Uterine_Corpus_Endometrial_Carcinoma,119,1,51,1
INPP4B,Uterine_Corpus_Endometrial_Carcinoma,85,20,48,17
ADAMTS7,Uterine_Corpus_Endometrial_Carcinoma,66,10,46,10
SLITRK5,Uterine_Corpus_Endometrial_Carcinoma,112,1,57,1
ARID5B,Uterine_Corpus_Endometrial_Carcinoma,129,37,83,34
COL7A1,Uterine_Corpus_Endometrial_Carcinoma,136,23,75,20
ITSN2,Uterine_Corpus_Endometrial_Carcinoma,96,11,52,10
HDX,Uterine_Corpus_Endometrial_Carcinoma,85,11,47,10
PIK3R4,Uterine_Corpus_Endometrial_Carcinoma,74,9,45,9
PCM1,Uterine_Corpus_Endometrial_Carcinoma,104,15,51,13
RAB3GAP2,Uterine_Corpus_Endometrial_Carcinoma,98,17,61,15
ZC3H13,Uterine_Corpus_Endometrial_Carcinoma,90,29,55,25
PRDM1,Uterine_Corpus_Endometrial_Carcinoma,77,3,51,3
MCF2L2,Uterine_Corpus_Endometrial_Carcinoma,112,16,54,14
ARHGAP6,Uterine_Corpus_Endometrial_Carcinoma,129,6,66,6
PRR12,Uterine_Corpus_Endometrial_Carcinoma,55,4,44,3
POLA1,Uterine_Corpus_Endometrial_Carcinoma,151,16,65,12
CHD8,Uterine_Corpus_Endometrial_Carcinoma,121,23,66,22
AUTS2,Uterine_Corpus_Endometrial_Carcinoma,87,3,56,3
VWA3B,Uterine_Corpus_Endometrial_Carcinoma,80,13,50,12
EDC4,Uterine_Corpus_Endometrial_Carcinoma,62,6,45,6
ZNF507,Uterine_Corpus_Endometrial_Carcinoma,68,4,45,4
APP,Uterine_Corpus_Endometrial_Carcinoma,73,3,49,3
PHLPP2,Uterine_Corpus_Endometrial_Carcinoma,95,9,50,8
SYNE2,Uterine_Corpus_Endometrial_Carcinoma,330,50,96,39
DCLK3,Uterine_Corpus_Endometrial_Carcinoma,60,5,44,5
GON4L,Uterine_Corpus_Endometrial_Carcinoma,88,12,59,12
PHIP,Uterine_Corpus_Endometrial_Carcinoma,121,13,54,11
FBN3,Uterine_Corpus_Endometrial_Carcinoma,149,13,68,13
ADNP,Uterine_Corpus_Endometrial_Carcinoma,66,9,45,9
DPYSL2,Uterine_Corpus_Endometrial_Carcinoma,73,2,56,2
EAF1,Uterine_Corpus_Endometrial_Carcinoma,58,1,45,1
SOGA3,Uterine_Corpus_Endometrial_Carcinoma,88,8,51,7
PHF20L1,Uterine_Corpus_Endometrial_Carcinoma,124,22,57,19
FAM208B,Uterine_Corpus_Endometrial_Carcinoma,96,9,51,8
RUNX1T1,Uterine_Corpus_Endometrial_Carcinoma,119,13,64,12
ARHGEF26,Uterine_Corpus_Endometrial_Carcinoma,87,6,49,6
MDC1,Uterine_Corpus_Endometrial_Carcinoma,80,8,45,8
TLR9,Uterine_Corpus_Endometrial_Carcinoma,62,2,44,2
